0,0.1,0.2
http://telegraphis.net/data/countries/AO#AO,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/AOA#AOA
http://telegraphis.net/data/countries/AO#AO,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/AO#AO,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/AO#AO,http://telegraphis.net/ontology/geography/geography#isoShortName,ANGOLA
http://telegraphis.net/data/countries/AO#AO,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/AF#AF
http://telegraphis.net/data/countries/AO#AO,http://telegraphis.net/ontology/geography/geography#isoShortName,ANGOLA
http://telegraphis.net/data/countries/AO#AO,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/AO/Luanda#Luanda
http://telegraphis.net/data/countries/AO#AO,http://www.geonames.org/ontology#name,Angola
http://telegraphis.net/data/countries/AO#AO,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Angola
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,BM
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,549
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,MO
http://telegraphis.net/data/countries/NO#NO,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Norway
http://telegraphis.net/data/countries/NO#NO,http://www.geonames.org/ontology#name,Norway
http://telegraphis.net/data/countries/NO#NO,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/NOK#NOK
http://telegraphis.net/data/countries/NO#NO,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/NO#NO,http://telegraphis.net/ontology/geography/geography#isoShortName,NORVÈGE
http://telegraphis.net/data/countries/NO#NO,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/NO#NO,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/3144096/
http://telegraphis.net/data/countries/NO#NO,http://telegraphis.net/ontology/geography/geography#isoNumeric,578
http://telegraphis.net/data/countries/NO#NO,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Norway
http://telegraphis.net/data/countries/NO#NO,http://telegraphis.net/ontology/geography/geography#isoAlpha3,NOR
http://telegraphis.net/data/countries/NO#NO,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/NO/Oslo#Oslo
http://telegraphis.net/data/countries/NO#NO,http://telegraphis.net/ontology/geography/geography#isoShortName,NORWAY
http://telegraphis.net/data/countries/NO#NO,http://telegraphis.net/ontology/geography/geography#isoAlpha2,NO
http://telegraphis.net/data/countries/NO#NO,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/NO#NO,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/NO#NO,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/EU#EU
http://telegraphis.net/data/countries/NO#NO,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/NO#NO,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#NO
http://telegraphis.net/data/countries/NO#NO,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/NO#NO,http://www.geonames.org/ontology#population,4644000
http://telegraphis.net/data/countries/NO#NO,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/NO#NO,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/MD#MD,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/EU#EU
http://telegraphis.net/data/countries/MD#MD,http://telegraphis.net/ontology/geography/geography#isoAlpha3,MDA
http://telegraphis.net/data/countries/MD#MD,http://telegraphis.net/ontology/geography/geography#isoNumeric,498
http://telegraphis.net/data/countries/MD#MD,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/MD#MD,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/MD/Chi%C5%9Fin%C4%83u#Chi%C5%9Fin%C4%83u
http://telegraphis.net/data/countries/MD#MD,http://telegraphis.net/ontology/geography/geography#isoShortName,"MOLDOVA, REPUBLIC OF"
http://telegraphis.net/data/countries/MD#MD,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/MD#MD,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/MD#MD,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/MD#MD,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#MD
http://telegraphis.net/data/countries/MD#MD,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/MD#MD,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/MDL#MDL
http://telegraphis.net/data/countries/MD#MD,http://www.geonames.org/ontology#population,4324000
http://telegraphis.net/data/countries/MD#MD,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Moldova
http://telegraphis.net/data/countries/MD#MD,http://telegraphis.net/ontology/geography/geography#isoShortName,"MOLDOVA, RÉPUBLIQUE DE"
http://telegraphis.net/data/countries/MD#MD,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Moldova
http://telegraphis.net/data/countries/MD#MD,http://www.geonames.org/ontology#name,Moldova
http://telegraphis.net/data/countries/MD#MD,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/617790/
http://telegraphis.net/data/countries/MD#MD,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/MD#MD,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/MD#MD,http://telegraphis.net/ontology/geography/geography#isoAlpha2,MD
http://telegraphis.net/data/countries/MD#MD,http://telegraphis.net/ontology/measurement/code#hasCode,
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,NP
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,MKD
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,PK
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,389
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,IR
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,NGA
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,51100
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,4167
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,US
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,IMN
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,516
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,TUR
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,AM
http://telegraphis.net/data/countries/VG#VG,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/VG#VG,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/NA#NA
http://telegraphis.net/data/countries/VG#VG,http://telegraphis.net/ontology/geography/geography#isoAlpha3,VGB
http://telegraphis.net/data/countries/VG#VG,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/VG#VG,http://www.geonames.org/ontology#population,21730
http://telegraphis.net/data/countries/VG#VG,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/British_Virgin_Islands
http://telegraphis.net/data/countries/VG#VG,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/VG#VG,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/VG/Road_Town#RoadTown
http://telegraphis.net/data/countries/VG#VG,http://telegraphis.net/ontology/geography/geography#isoShortName,"VIRGIN ISLANDS, BRITISH"
http://telegraphis.net/data/countries/VG#VG,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/3577718/
http://telegraphis.net/data/countries/VG#VG,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/VG#VG,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/VG#VG,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#VG
http://telegraphis.net/data/countries/VG#VG,http://telegraphis.net/ontology/geography/geography#isoShortName,ÎLES VIERGES BRITANNIQUES
http://telegraphis.net/data/countries/VG#VG,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/VG#VG,http://telegraphis.net/ontology/geography/geography#isoNumeric,92
http://telegraphis.net/data/countries/VG#VG,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/VG#VG,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/VG#VG,http://telegraphis.net/ontology/geography/geography#isoAlpha2,VG
http://telegraphis.net/data/countries/VG#VG,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/British_Virgin_Islands
http://telegraphis.net/data/countries/VG#VG,http://www.geonames.org/ontology#name,British Virgin Islands
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,CL
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,ISR
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,TZA
http://telegraphis.net/data/countries/BS#BS,http://telegraphis.net/ontology/geography/geography#isoNumeric,44
http://telegraphis.net/data/countries/BS#BS,http://www.geonames.org/ontology#population,301790
http://telegraphis.net/data/countries/BS#BS,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/NA#NA
http://telegraphis.net/data/countries/BS#BS,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/BS#BS,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/BS#BS,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#BS
http://telegraphis.net/data/countries/BS#BS,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/BS#BS,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/BSD#BSD
http://telegraphis.net/data/countries/BS#BS,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
